nama_tempat,rating_tempat,user_ratings_total,latitude,longitude,alamat_tempat,place_id,store,place_id,nama_kelurahan,nama_kecamatan,nama_kota
indomaret,5,1,-6.2794572,106.8335032,"prcm+59q, rt.13/rw.2, jati padang, south jakarta city",ChIJNb3Las7zaS4R0UHAjC6iv1A,Indomaret,ChIJNb3Las7zaS4R0UHAjC6iv1A,Jati Padang,Pasar Minggu,Kota Jakarta Selatan
indomaret spbu,4.8,19,-6.2905671,106.8235708,"jl. warung jati barat no.28, rt.5/rw.1, ragunan, kota jakarta selatan",ChIJC4P6jYjzaS4RmEFhDQhpE7U,Indomaret,ChIJC4P6jYjzaS4RmEFhDQhpE7U,Ragunan,Pasar Minggu,Kota Jakarta Selatan
indomaret jatipadang no 2,4.4,204,-6.2878363,106.8293824,"jl. jatipadang utara no.1, rt.7/rw.9, jati padang, kota jakarta selatan",ChIJBa5dUV_zaS4Rpz5v0gMy_nU,Indomaret,ChIJBa5dUV_zaS4Rpz5v0gMy_nU,Jati Padang,Pasar Minggu,Kota Jakarta Selatan
indomaret warung jati,4.1,127,-6.2694594,106.8377558,"jl. siaga raya no.7b, rt.12/rw.4, pejaten bar., kota jakarta selatan",ChIJCQpntznyaS4R5HJ1zQCwkB4,Indomaret,ChIJCQpntznyaS4R5HJ1zQCwkB4,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan
indomaret warga siaga,4.5,20,-6.2722927,106.8391874,"jl. warga baru no.4b 17, rt.17/rw.3, pejaten bar., kota jakarta selatan",ChIJITbO1jjyaS4RS5lw3N7iBVM,Indomaret,ChIJITbO1jjyaS4RS5lw3N7iBVM,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan
indomaret pasar minggu 15b (ffdq),4.5,8,-6.2607737,106.8428871,"jl. raya pasar minggu no.15 a, rt.1/rw.7, kalibata, kota jakarta selatan",ChIJv6HpCt3zaS4R6xwdQSocB24,Indomaret,ChIJv6HpCt3zaS4R6xwdQSocB24,Kalibata,Pasar Minggu,Kota Jakarta Selatan
indomaret angsana,4.4,28,-6.2720279,106.8486037,"jl. angsana raya no.11, rt.10/rw.4, pejaten tim., kota jakarta selatan",ChIJJYdxEkTyaS4RUCWdYxW7wqA,Indomaret,ChIJJYdxEkTyaS4RUCWdYxW7wqA,Pejaten Timur,Pasar Minggu,Kota Jakarta Selatan
indomaret pasar minggu,4.1,77,-6.2804467,106.844865,"jl. raya pasar minggu no.8, rt.6/rw.1, ps. minggu, kota jakarta selatan",ChIJz_____DtaS4R2Q5FIFxTxv8,Indomaret,ChIJz_____DtaS4R2Q5FIFxTxv8,Pasar Minggu,Pasar Minggu,Kota Jakarta Selatan
indomaret,4.6,81,-6.275749,106.8414378,"jl. pejaten raya no.1b, rt.7, pejaten bar., kota jakarta selatan",ChIJ63ebeEDyaS4RkvBsuy-1j3o,Indomaret,ChIJ63ebeEDyaS4RkvBsuy-1j3o,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan
indomaret hybrid pejaten raya,4.3,256,-6.2795623,106.8367311,"jl. pejaten raya no.42, rt.8/rw.10, jati padang, kota jakarta selatan",ChIJL-7KwRXyaS4R1KfdS1lXbjA,Indomaret,ChIJL-7KwRXyaS4R1KfdS1lXbjA,Jati Padang,Pasar Minggu,Kota Jakarta Selatan
indomaret,3.5,51,-6.2854094,106.8379601,"jl. raya ragunan no.9, rw.10, ps. minggu, kota jakarta selatan",ChIJmwb3rhPyaS4R_23xpv2E254,Indomaret,ChIJmwb3rhPyaS4R_23xpv2E254,Pasar Minggu,Pasar Minggu,Kota Jakarta Selatan
indomaret rm harsono no.1,0,0,-6.3013905,106.8214132,"mrxc+chv, rw.7, ragunan, south jakarta city",ChIJKzbH_nbtaS4RPC_zVyqnB5g,Indomaret,ChIJKzbH_nbtaS4RPC_zVyqnB5g,Ragunan,Pasar Minggu,Kota Jakarta Selatan
indomaret kebagusan raya,4.5,400,-6.3034283,106.8267375,"mrwg+jpj, rt.8/rw.7, kebagusan, south jakarta city",ChIJbbdFCvntaS4RhngjQ_Gl0v0,Indomaret,ChIJbbdFCvntaS4RhngjQ_Gl0v0,Kebagusan,Pasar Minggu,Kota Jakarta Selatan
indomaret salihara no 10a. t2li,0,0,-6.2841965,106.8380562,"jl. salihara no.13, rw.1, ps. minggu, kota jakarta selatan",ChIJWdIwMBPzaS4RLbHyiDEEYZ4,Indomaret,ChIJWdIwMBPzaS4RLbHyiDEEYZ4,Pasar Minggu,Pasar Minggu,Kota Jakarta Selatan
indomaret bu bagus,4.8,12,-6.3064437,106.8305633,"jl. kebagusan ii no.33, rt.1/rw.6, kebagusan, kota jakarta selatan",ChIJ9V6Ft6vtaS4RcOu1gslzJIQ,Indomaret,ChIJ9V6Ft6vtaS4RcOu1gslzJIQ,Kebagusan,Pasar Minggu,Kota Jakarta Selatan
indomaret amil pejaten,5,2,-6.2736879,106.8335799,"jl. amil no.11, rw.4, pejaten bar., kota jakarta selatan",ChIJwXhXQUjzaS4RyD2u1bivvgU,Indomaret,ChIJwXhXQUjzaS4RyD2u1bivvgU,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.2,58,-6.289572,106.8126228,"jl. jeruk purut kel no.9 1/3, rt.1/rw.3, cilandak tim., kota jakarta selatan",ChIJf1MDyO3xaS4ReY13GALEP7U,Alfamart,ChIJf1MDyO3xaS4ReY13GALEP7U,Cilandak Timur,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.3,4,-6.3001102,106.8147245,"jl. raya cilandak kko kel no.9, rt.1/rw.8, ragunan, kota jakarta selatan",ChIJozpfomPvaS4RLUTcDjCMduQ,Alfamart,ChIJozpfomPvaS4RLUTcDjCMduQ,Ragunan,Pasar Minggu,Kota Jakarta Selatan
alfamart cilandak kko 2,3.7,6,-6.3027794,106.8144748,"jl. raya cilandak kko no.1 c, rt.1/rw.8, ragunan, kota jakarta selatan",ChIJ8VidGwHuaS4RJsdTuMOoQrA,Alfamart,ChIJ8VidGwHuaS4RJsdTuMOoQrA,Ragunan,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.3,125,-6.2927034,106.8100407,"jl. tb simatupang kel no.31, rt.2/rw.1, cilandak tim., kota jakarta selatan",ChIJny3gdfzxaS4RUrQCDUZDSHE,Alfamart,ChIJny3gdfzxaS4RUrQCDUZDSHE,Cilandak Timur,Pasar Minggu,Kota Jakarta Selatan
alfamart cilandak kko 3,4.4,63,-6.3094162,106.8138852,"jl. cilandak kko no.1 a rt.014/08, cilandak ragunan rt.1, rt.14/rw.7, ragunan, south jakarta city",ChIJa8XPd0DvaS4RSIXi_ygrEaA,Alfamart,ChIJa8XPd0DvaS4RSIXi_ygrEaA,Ragunan,Pasar Minggu,Kota Jakarta Selatan
alfamart,3.6,14,-6.2730548,106.8150264,"jl.kemang selatan x11, kel, rt.11/rw.4, cilandak tim., kota jakarta selatan",ChIJXcA3nYnxaS4RsNTOqAWbAAw,Alfamart,ChIJXcA3nYnxaS4RsNTOqAWbAAw,Cilandak Timur,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.6,72,-6.2772249,106.8204814,"jl. ampera raya no. 120a, rt. 002/010 kel, rt.2/rw.10, ragunan, kota jakarta selatan",ChIJP1_Dhf3zaS4Rusdc7wMlXd8,Alfamart,ChIJP1_Dhf3zaS4Rusdc7wMlXd8,Ragunan,Pasar Minggu,Kota Jakarta Selatan
alfamart kemang selatan raya,4.8,24,-6.2739412,106.8189054,"jl. kemang sel. no.4, rw.4, raya, kota jakarta selatan",ChIJoyofGuvzaS4RM0Dyh9j3fPo,Alfamart,ChIJoyofGuvzaS4RM0Dyh9j3fPo,Cilandak Timur,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.7,86,-6.3212652,106.8254171,"jl ry jati padang 6 rt 4/4 kel, rt.11/rw.5, kebagusan, kota jakarta selatan",ChIJ60AxeGztaS4Ru2TlJfZ6_co,Alfamart,ChIJ60AxeGztaS4Ru2TlJfZ6_co,Kebagusan,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.4,68,-6.3169421,106.8251017,"jl. kebagusan raya kel, rt.2/rw.4, kebagusan, kota jakarta selatan",ChIJ5ecsNQftaS4R2Gym8QnVXUk,Alfamart,ChIJ5ecsNQftaS4R2Gym8QnVXUk,Kebagusan,Pasar Minggu,Kota Jakarta Selatan
alfamart,3.7,15,-6.3127126,106.8257501,"jl. raya jatipadang kel no.16, rt.7/rw.5, kebagusan, kota jakarta selatan",ChIJ-86bRuTtaS4Roa7AGvYD-sg,Alfamart,ChIJ-86bRuTtaS4Roa7AGvYD-sg,Kebagusan,Pasar Minggu,Kota Jakarta Selatan
alfamart,0,0,-6.3071224,106.8350381,"apart kebagusan city unit 1-ka kel, rt.1/rw.3, kebagusan, kota jakarta selatan",ChIJgfNO4B7taS4R-UWce8QYzk8,Alfamart,ChIJgfNO4B7taS4R-UWce8QYzk8,Kebagusan,Pasar Minggu,Kota Jakarta Selatan
alfamart - kebagusan city,4.2,17,-6.307295,106.8351857,"apartemen kebagusan city tower a, rt.1/rw.3, kebagusan, pasar minggu, rt.1/rw.3, kebagusan, kota jakarta selatan",ChIJr2pCifHtaS4RLO2T4wxkmtk,Alfamart,ChIJr2pCifHtaS4RLO2T4wxkmtk,Kebagusan,Pasar Minggu,Kota Jakarta Selatan
alfamart kaplongan,0,0,-6.2895993,106.8399531,"blok pasar minggu rt 06/02, kaplongan",ChIJWXRO9N7zaS4REwUM9xF11QI,Alfamart,ChIJWXRO9N7zaS4REwUM9xF11QI,kaplongan,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.2,17,-6.2959898,106.8365489,"jl. gurame i, rt.2/rw.9, kel, kota jakarta selatan",ChIJkRXFMgryaS4ROng0xXn-8EU,Alfamart,ChIJkRXFMgryaS4ROng0xXn-8EU,Jati Padang,Pasar Minggu,Kota Jakarta Selatan
alfamart,4,5,-6.2777493,106.8270138,"jl. pejaten barat raya kel no.36, rt.6/rw.3, ragunan, kota jakarta selatan",ChIJ8_uaqH3zaS4Rh21wCL2tD_g,Alfamart,ChIJ8_uaqH3zaS4Rh21wCL2tD_g,Ragunan,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.3,102,-6.2725201,106.8383983,"jl. siaga raya no.17, rt.4/rw.4 kel, pejaten bar., kota jakarta selatan",ChIJxRVKKDnyaS4RxtZdiPBr3f4,Alfamart,ChIJxRVKKDnyaS4RxtZdiPBr3f4,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.5,81,-6.2692393,106.8377635,"jl. siaga raya no.kel, rt.12/rw.0, pejaten bar., kota jakarta selatan",ChIJZ4vwWCzzaS4R9YOSWsktFtA,Alfamart,ChIJZ4vwWCzzaS4R9YOSWsktFtA,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan
alfamart pejaten 2,4.2,13,-6.2795707,106.8349757,"jl. pejaten raya (graha pejaten) no. 5 j-k, rt.7/rw.7, kel, kota jakarta selatan",ChIJnX2VLibzaS4RTmYUIBuSA9A,Alfamart,ChIJnX2VLibzaS4RTmYUIBuSA9A,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan
alfamart siaga raya,4.3,95,-6.2691579,106.8378314,"prjq+84j, rt.12/rw.4, west pejaten, south jakarta city",ChIJaYELyDnyaS4RCGjPIh_HyzU,Alfamart,ChIJaYELyDnyaS4RCGjPIh_HyzU,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan
alfamart,2.8,4,-6.2797729,106.8375655,"jl. raya jatipadang no.kel, rt.8/rw.10, jati padang, kota jakarta selatan",ChIJIXz_vBXyaS4RCwm7-7rVjP4,Alfamart,ChIJIXz_vBXyaS4RCwm7-7rVjP4,Jati Padang,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.3,119,-6.2661947,106.8408908,"jl. h. samali kel no.3, rt.1/rw.4, pejaten bar., kota jakarta selatan",ChIJkah0xDfyaS4RVVK-oIB1NjA,Alfamart,ChIJkah0xDfyaS4RVVK-oIB1NjA,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.1,22,-6.2624146,106.8482494,"jl. empang tiga no.99 rt.14, rw no.kel, rt.14/rw.1, pejaten tim., kota jakarta selatan",ChIJldgfBQDzaS4RQD2w0HmvqT0,Alfamart,ChIJldgfBQDzaS4RQD2w0HmvqT0,Pejaten Timur,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.2,30,-6.2679459,106.8470626,"jl. batu i kel no.3, rt.4/rw.1, pejaten tim., kota jakarta selatan",ChIJ7etgAUbyaS4Rltk4NYMESVU,Alfamart,ChIJ7etgAUbyaS4Rltk4NYMESVU,Pejaten Timur,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.3,150,-6.2721008,106.8485963,"jl. angsana no 14 rt 101/5 kel, rt.10/rw.4, pejaten tim., kota jakarta selatan",ChIJf_l1EkTyaS4R9Tga6M5sprI,Alfamart,ChIJf_l1EkTyaS4R9Tga6M5sprI,Pejaten Timur,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.4,124,-6.2726555,106.8465858,"jl. raya pasar minggu, rt.12/rw.005 kel, pejaten tim., kota jakarta selatan",ChIJx7JuK6HzaS4RmwoaiswInGQ,Alfamart,ChIJx7JuK6HzaS4RmwoaiswInGQ,Pejaten Timur,Pasar Minggu,Kota Jakarta Selatan
alfamart jl. kemuning (1mu1),4.6,193,-6.2732023,106.8474613,"jl. kemuning raya no.33, rt.6/rw.6, pejaten tim., kota jakarta selatan",ChIJeawFH9TzaS4RZra6zTDuY0I,Alfamart,ChIJeawFH9TzaS4RZra6zTDuY0I,Pejaten Timur,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.4,230,-6.2768681,106.8415746,"jl. pejaten raya no.20 a, rt.10/rw.2, kel, kota jakarta selatan",ChIJEyrhCkDyaS4RLgCbuqlGxn0,Alfamart,ChIJEyrhCkDyaS4RLgCbuqlGxn0,Pejaten Barat,Pasar Minggu,Kota Jakarta Selatan
alfamart,4.2,157,-6.2891661,106.8244073,"jl. taman margasatwa raya kel no.10, rt.6/rw.1, ragunan, kota jakarta selatan",ChIJVZzZrgTyaS4RYhrqRJPSDok,Alfamart,ChIJVZzZrgTyaS4RYhrqRJPSDok,Ragunan,Pasar Minggu,Kota Jakarta Selatan
alfamart,3.9,8,-6.2856815,106.8292432,"jl. jati murni kel, rt.2/rw.7, jati padang, kota jakarta selatan",ChIJX8wPvV_zaS4Ruq74v4FNBtI,Alfamart,ChIJX8wPvV_zaS4Ruq74v4FNBtI,Jati Padang,Pasar Minggu,Kota Jakarta Selatan
alfamart,2.8,15,-6.3022797,106.8264828,"jl. kebagusan raya kel, rt.8/rw.7, kebagusan, kota jakarta selatan",ChIJ6zo-yIjtaS4R1-aDHKJFY0E,Alfamart,ChIJ6zo-yIjtaS4R1-aDHKJFY0E,Kebagusan,Pasar Minggu,Kota Jakarta Selatan
indomaret anggrek petukangan,4,10,-6.231106,106.7557339,"jl. anggrek, rt.7/rw.5, petukangan utara, kota jakarta selatan",ChIJz6qqqsnwaS4R5k7p_0d1KX8,Indomaret,ChIJz6qqqsnwaS4R5k7p_0d1KX8,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
indomaret saidi raya,4.2,13,-6.2412127,106.7563251,"jl. m.saidi raya no: 62 rt. 009 / rw. 01, petukangan selatan, pasanggrahan, rt.7/rw.5, petukangan sel., kota jakarta selatan",ChIJe35tSOjwaS4R6QeisbhjlkM,Indomaret,ChIJe35tSOjwaS4R6QeisbhjlkM,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan
indomaret pesanggrahan bintaro,3.6,14,-6.2500459,106.7566562,"jl. garuda no.27, rt.5/rw.6, pesanggrahan, kota jakarta selatan",ChIJD9RtOvDwaS4RhDJlnkZFfoE,Indomaret,ChIJD9RtOvDwaS4RhDJlnkZFfoE,Pesanggrahan,Pesanggrahan,Kota Jakarta Selatan
indomaret swadarma 2 {tc5e},4,98,-6.236108,106.7608682,"jl. swadarma raya blok haji nuh 1 no.9, rt.10/rw.3, ulujami, kota jakarta selatan",ChIJl0Lx7NzwaS4RvKVM6oOutyw,Indomaret,ChIJl0Lx7NzwaS4RvKVM6oOutyw,Ulujami,Pesanggrahan,Kota Jakarta Selatan
indomaret damai pesanggrahan,4.2,9,-6.2424837,106.7558974,"jl. damai no:71 rt 005/ rw 005, petukangan selatan, pasanggrahan, rt.7/rw.5, south petukangan, south jakarta city",ChIJcwAAAOnwaS4RyejTwt6YERQ,Indomaret,ChIJcwAAAOnwaS4RyejTwt6YERQ,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan
indomaret swadarma 3,5,4,-6.233316,106.7605835,"jl. swadarma raya no 26 rt 001 rw 008, rt.11/rw.5, ulujami, south jakarta city",ChIJ4___P-fwaS4R-yxrxTiWMmQ,Indomaret,ChIJ4___P-fwaS4R-yxrxTiWMmQ,Ulujami,Pesanggrahan,Kota Jakarta Selatan
indomaret saidi raya 2. tckr,4.3,121,-6.2451289,106.7569883,"no., jl. m. saidi raya no.54, rt.1/rw.5, petukangan sel., kota jakarta selatan",ChIJAZgxPO_waS4RSgVSHG9MFBc,Indomaret,ChIJAZgxPO_waS4RSgVSHG9MFBc,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan
indomaret ciledug raya. trl0,4.3,256,-6.2364187,106.7579387,"jl. ciledug raya no.51, rt.6/rw.4, petukangan utara, kota jakarta selatan",ChIJCfldOcPwaS4RtrLi0yMazkU,Indomaret,ChIJCfldOcPwaS4RtrLi0yMazkU,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
indomaret ulujami,3.9,89,-6.2410821,106.7629435,"jl. ulujami raya no.11, rt.11/rw.5, ulujami, kota jakarta selatan",ChIJ4___P-fwaS4Ra-rEZZq9-CM,Indomaret,ChIJ4___P-fwaS4Ra-rEZZq9-CM,Ulujami,Pesanggrahan,Kota Jakarta Selatan
indomaret,5,3,-6.2375076,106.7638955,"jl. ciledug raya no.59, rt.1/rw.3, ulujami, kota jakarta selatan",ChIJSaRPzt3waS4R3DqqT8nucVY,Indomaret,ChIJSaRPzt3waS4R3DqqT8nucVY,Ulujami,Pesanggrahan,Kota Jakarta Selatan
indomaret kostrad pusri,4.8,17,-6.2337088,106.7574351,"jl. kostrad pusri (sp.mitra diskon) no. 2a, petukangan utara, pasanggrahan, rt.2/rw.11, north petukangan, south jakarta city",ChIJz6qqqsnwaS4RAC370aGrhq4,Indomaret,ChIJz6qqqsnwaS4RAC370aGrhq4,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
indomaret pesanggrahan bintaro (tp12),4.1,20,-6.2548842,106.7566629,"jalan uluhjami, rt.12/rw.6, pesanggrahan, rt.12/rw.6, pesanggrahan, rt.12/rw.6, pesanggrahan, kota jakarta selatan",ChIJex_w2-_waS4R6VXC2vkXSFA,Indomaret,ChIJex_w2-_waS4R6VXC2vkXSFA,Pesanggrahan,Pesanggrahan,Kota Jakarta Selatan
indomaret swadarma 1. texu,4.5,60,-6.2283958,106.7606678,"qqc6+j7v, jl. swadarma raya, rt.1/rw.2, ulujami, kota jakarta selatan",ChIJOwckatDwaS4RpIzxDLhO1EM,Indomaret,ChIJOwckatDwaS4RpIzxDLhO1EM,Ulujami,Pesanggrahan,Kota Jakarta Selatan
indomaret ulujami 2,4.3,106,-6.2475986,106.7632979,"jl. ulujami raya jl. h. buang no.gg, rt.1/rw.7, ulujami, kota jakarta selatan",ChIJ4___P-fwaS4RZ-EO8PKFun8,Indomaret,ChIJ4___P-fwaS4RZ-EO8PKFun8,Ulujami,Pesanggrahan,Kota Jakarta Selatan
indomaret pesanggrahan permai,3.9,15,-6.2375293,106.7545527,"jl. pesanggrahan iv, rt.1/rw.7, petukangan sel., kota jakarta selatan",ChIJz6qqqsnwaS4RxD9ldK9oKKo,Indomaret,ChIJz6qqqsnwaS4RxD9ldK9oKKo,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan
indomaret palem raya. fgul,4.4,97,-6.2262773,106.7574534,"jl. palem raya no.3, petukangan utara, kota jakarta selatan",ChIJH36UOM7waS4RPJe-iO0msh0,Indomaret,ChIJH36UOM7waS4RPJe-iO0msh0,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
"indomaret, taman alfa indah. t039",4.4,163,-6.2241206,106.7548738,"jl. taman alfa indah blok k. 1 no.46-47, rt.10/rw.7, petukangan utara, kota jakarta selatan",ChIJe6ZjJMzwaS4RkAqiCOaJD-E,Indomaret,ChIJe6ZjJMzwaS4RkAqiCOaJD-E,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
indomaret bintaro graha,4.3,18,-6.2573003,106.7640903,"jl. bintaro permai, rt.2/rw.9, bintaro, kota jakarta selatan",ChIJt____1DwaS4RKkfX8UBEtdo,Indomaret,ChIJt____1DwaS4RKkfX8UBEtdo,Bintaro,Pesanggrahan,Kota Jakarta Selatan
indomaret kesehatan bintar,5,2,-6.2678958,106.7617975,"jl. kesehatan raya no.12, rt.10/rw.6, 11, bintaro, kota jakarta selatan",ChIJt____1DwaS4RX_eDTTWVP_k,Indomaret,ChIJt____1DwaS4RX_eDTTWVP_k,Bintaro,Pesanggrahan,Kota Jakarta Selatan
indomaret bintaro mulia.,2,2,-6.2609562,106.7672112,"jl. rc. veteran raya no.2, rt.10/rw.10, bintaro, kota jakarta selatan",ChIJcQydolXwaS4RhUhvgR38H7M,Indomaret,ChIJcQydolXwaS4RhUhvgR38H7M,Bintaro,Pesanggrahan,Kota Jakarta Selatan
indomaret rc veteran,4.4,223,-6.2645803,106.7664311,"jl. rc. veteran raya jl. dahlia no.42e, rt.9/rw.3, bintaro, kota jakarta selatan",ChIJUfoIE1TwaS4RtWJPNqpLxvY,Indomaret,ChIJUfoIE1TwaS4RtWJPNqpLxvY,Bintaro,Pesanggrahan,Kota Jakarta Selatan
indomaret depsos raya,4.3,294,-6.2635979,106.7636982,"jl. depsos raya no.4, rw.1, bintaro, kota jakarta selatan",ChIJfdJDkFbwaS4RzRPhnmq9ySw,Indomaret,ChIJfdJDkFbwaS4RzRPhnmq9ySw,Bintaro,Pesanggrahan,Kota Jakarta Selatan
indomaret kodam bintaro,4.4,82,-6.2590333,106.7597615,"pqr5+9wp, jl. bintaro permai, rt.4/rw.3, pesanggrahan, kota jakarta selatan",ChIJs2ElFvjwaS4RxGz06AXOrTg,Indomaret,ChIJs2ElFvjwaS4RxGz06AXOrTg,Pesanggrahan,Pesanggrahan,Kota Jakarta Selatan
indomaret veteran 42,4.4,11,-6.264296,106.7661822,"jl. rc. veteran raya no.42, rt.3/rw.1, bintaro, kota jakarta selatan",ChIJo_xXbVTwaS4RzpuiYgv408Y,Indomaret,ChIJo_xXbVTwaS4RzpuiYgv408Y,Bintaro,Pesanggrahan,Kota Jakarta Selatan
rc indomaret veteran 2. f70u,4.2,19,-6.2763063,106.7624003,"pqf6+fxg, jl. rc. veteran raya, rt.3/rw.11, bintaro, kota jakarta selatan",ChIJEUakJUnwaS4R5nVu-_yApX4,Indomaret,ChIJEUakJUnwaS4R5nVu-_yApX4,Bintaro,Pesanggrahan,Kota Jakarta Selatan
indomaret rc veteran 13,4.4,8,-6.2576627,106.7683716,"4 no.10, rt.4/rw.10, bintaro, kota jakarta selatan",ChIJhw7nnzDxaS4RVsy9lGn0S7U,Indomaret,ChIJhw7nnzDxaS4RVsy9lGn0S7U,Bintaro,Pesanggrahan,Kota Jakarta Selatan
indomaret spbu bintaro,4.6,48,-6.2615971,106.7569951,"pqq4+8rr, unnamed road, rt.6/rw.3, pesanggrahan, kota jakarta selatan",ChIJEf3pk_rxaS4R4b0T-ousRiQ,Indomaret,ChIJEf3pk_rxaS4R4b0T-ousRiQ,Pesanggrahan,Pesanggrahan,Kota Jakarta Selatan
indomaret damai pesanggrahan,4.4,102,-6.2487206,106.754172,"jl. damai raya no.5, rt.5/rw.5, petukangan sel., kota jakarta selatan",ChIJL-ueae7waS4RrdvbPbIBUlw,Indomaret,ChIJL-ueae7waS4RrdvbPbIBUlw,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan
indomaret (bintaro utama),4.9,8,-6.2710224,106.7578861,"jl. taman bintaro no.194, rt.8/rw.11, bintaro, kota jakarta selatan",ChIJtXtyLz_xaS4RNegL6qVJ54I,Indomaret,ChIJtXtyLz_xaS4RNegL6qVJ54I,Bintaro,Pesanggrahan,Kota Jakarta Selatan
indomaret puspita raya,4.5,124,-6.2635658,106.7568792,"jl. bintaro puspita raya no.9, rt.9/rw.2, pesanggrahan, kota jakarta selatan",ChIJN6SvsVnwaS4R7Dvnqx_sr4M,Indomaret,ChIJN6SvsVnwaS4R7Dvnqx_sr4M,Pesanggrahan,Pesanggrahan,Kota Jakarta Selatan
indomaret rawa papan,4.1,87,-6.2683369,106.7576132,"jl. rw. papan no.11, rt.5/rw.6, bintaro, kota jakarta selatan",ChIJjV_Ni1rwaS4RQfj-56QgK9w,Indomaret,ChIJjV_Ni1rwaS4RQfj-56QgK9w,Bintaro,Pesanggrahan,Kota Jakarta Selatan
indomaret,4.3,10,-6.2724123,106.7527205,"jl. bintaro utama i no.kav 9, rt.4/rw.8, bintaro, kota jakarta selatan",ChIJq8HgY0PwaS4R5UY58R60CRk,Indomaret,ChIJq8HgY0PwaS4R5UY58R60CRk,Bintaro,Pesanggrahan,Kota Jakarta Selatan
indomaret ciledug petukangan,4.5,30,-6.236263,106.74756,"jl. ciledug raya no.6b, rt.10/rw.2, petukangan utara, kota jakarta selatan",ChIJzQet4L7waS4RFeApilyOjfw,Indomaret,ChIJzQet4L7waS4RFeApilyOjfw,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
indomaret darul fallah 2,4.5,238,-6.2359831,106.7512009,"jl. masjid darul falah no.13, rw.2, petukangan utara, kota jakarta selatan",ChIJgQybDsHwaS4R6ga_XdZJ78Q,Indomaret,ChIJgQybDsHwaS4R6ga_XdZJ78Q,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
indomaret,5,1,-6.2428182,106.7519549,"jl. kemajuan no.40, rw.2, petukangan sel., kota jakarta selatan",ChIJZetr6vrxaS4RsX9Sa2zGjK0,Indomaret,ChIJZetr6vrxaS4RsX9Sa2zGjK0,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan
indomaret ciledug sangrilla,4,1,-6.2366825,106.7501446,"jl. ciledug raya no.12a, petukangan selatan, pesanggrahan, rt.1/rw.3, south petukangan, south jakarta city",ChIJbfGEHcHwaS4RxKnoSu1bIxk,Indomaret,ChIJbfGEHcHwaS4RxKnoSu1bIxk,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan
indomaret damai 2 to1u,3.9,77,-6.246344,106.7517615,"jl. damai raya no.17, rt.12/rw.2, petukangan sel., kota jakarta selatan",ChIJ8QWqFezwaS4R_5w0mAxs9dU,Indomaret,ChIJ8QWqFezwaS4R_5w0mAxs9dU,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan
indomaret inpres pertukangan. txtt,4,7,-6.2431066,106.7485969,"no., jl. inpres no.54, rt.14/rw.2, petukangan sel., kota jakarta selatan",ChIJawlqH-vwaS4ROFHJDR7K8YI,Indomaret,ChIJawlqH-vwaS4ROFHJDR7K8YI,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan
indomaret,3,2,-6.2284639,106.7470185,"jl. h. muchtar raya no.1, rw.11, petukangan utara, kota jakarta selatan",ChIJ91a9IMjwaS4RIcKoAkrR_dM,Indomaret,ChIJ91a9IMjwaS4RIcKoAkrR_dM,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan
